Hex_ID,CitCtr_PT,CitCtr_Cy,CitCtr_Wa,CitCtr_Ca,DisCtr_PT,DisCtr_Cy,DisCtr_Wa,DisCtr_Ca,Em500_PT,Em500_Cy,Em500_Wa,Em500_Ca,Em5000_PT,Em5000_Cy,Em5000_Wa,Em5000_Ca,FurEd_PT,FurEd_Cy,FurEd_Wa,FurEd_Ca,GP_PT,GP_Cy,GP_Wa,GP_Ca,Hos_PT,Hos_Cy,Hos_Wa,Hos_Ca,MajCtr_PT,MajCtr_Cy,MajCtr_Wa,MajCtr_Ca,PriSch_PT,PriSch_Cy,PriSch_Wa,PriSch_Ca,SecSch_PT,SecSch_Cy,SecSch_Wa,SecSch_Ca,StrEmp_PT,StrEmp_Cy,StrEmp_Wa,StrEmp_Ca
SD00737,0.0,0.0,0.0,7.557652336808619,0.0,0.0,0.0,33.866876407473136,0.0,0.0,0.0,31.02394758704628,0.0,0.0,0.0,16.503228528171437,0.0,0.0,0.0,2.573453333404529,0.0,0.0,0.0,5.172900190765552,0.0,0.0,0.0,0.3471083365824568,0.0,0.0,0.0,3.9802005659606707,0.0,0.0,0.0,38.098563339200695,0.0,0.0,0.0,19.492901802224996,0.0,0.0,0.0,29.55601635346053
SD00715,0.0,0.0,0.0,6.8072919867422765,0.0,0.0,0.0,30.59941417375059,0.0,0.0,0.0,27.040730507869437,0.0,0.0,0.0,14.869088760637215,0.0,0.0,0.0,2.355720616421416,0.0,0.0,0.0,4.819600900373434,0.0,0.0,0.0,0.3228214555328732,0.0,0.0,0.0,3.652711929574442,0.0,0.0,0.0,32.83672250226046,0.0,0.0,0.0,17.22601324090752,0.0,0.0,0.0,24.512837888138144
SD00688,0.0,0.0,0.0,7.055168040190185,0.0,0.0,0.0,29.72220725230753,0.0,0.0,0.0,25.758637503422925,0.0,0.0,0.0,15.3230499318093,0.0,0.0,0.0,2.4160750169997884,0.0,0.0,0.0,4.563195697101084,0.0,0.0,0.0,0.3281784148718819,0.0,0.0,0.0,3.7366168927464987,0.0,0.0,0.0,30.450624136929164,0.0,0.0,0.0,17.1038357411857,0.0,0.0,0.0,23.21670934744775
SD00658,0.0,0.0,0.0,6.9444549400519024,0.0,0.0,0.0,31.235897046611218,0.0,0.0,0.0,26.82520436500844,0.0,0.0,0.0,15.18729401173504,0.0,0.0,0.0,2.857258560035082,0.0,0.0,0.0,5.047023265126458,0.0,0.0,0.0,0.3298476761623683,0.0,0.0,0.0,3.7350286009343288,0.0,0.0,0.0,32.816053498957565,0.0,0.0,0.0,17.229967032319053,0.0,0.0,0.0,22.929101396410758
SD00626,0.0,0.0,0.0,6.878725140797501,0.0,0.0,0.0,32.31398910718838,0.0,0.0,0.0,27.536678037940668,0.0,0.0,0.0,15.115064746943771,0.0,0.0,0.0,2.8572383679716955,0.0,0.0,0.0,5.342985708673491,0.0,0.0,0.0,0.330069383845165,0.0,0.0,0.0,3.7274135941495414,0.0,0.0,0.0,34.36668058600449,0.0,0.0,0.0,17.39840874977984,0.0,0.0,0.0,23.06452991001008
SD00593,0.0,0.0,0.0,5.755794687402758,171.75864152438274,94.74598144181547,3.697472936748352,27.510451423370387,40.956607364030205,0.0,0.0,23.75292451211586,0.0,0.0,0.0,12.923946791762406,0.0,0.0,0.0,2.5067006190323373,24.146769530809646,21.236056914626417,0.8054163646598794,4.645438544109247,0.0,0.0,0.0,0.2879268639551036,0.0,0.0,0.0,3.1960374529490196,189.63486006046298,78.49561541019847,2.202128845579275,28.00521963517231,17.39485066721046,0.0,0.0,15.089079049270797,0.0,0.0,0.0,18.59758860878919
SD00558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD00512,0.0,0.0,0.0,8.794163244741808,59.03364782161963,0.0,0.0,35.06358632902773,150.54121746196188,0.0,0.0,50.30379223653987,0.0,0.0,0.0,12.677786008904569,0.0,0.0,0.0,3.606734269604198,14.653092386977761,0.0,0.0,6.496165511225516,0.0,0.0,0.0,0.3905121803744379,0.0,0.0,0.0,2.785539388782292,260.9362230646931,157.66294491142287,8.098826078204835,56.564833360751614,58.536138379763564,0.0,0.0,23.910933532019676,0.0,0.0,0.0,13.815084133964902
MD00462,0.0,0.0,0.0,9.14114828713183,0.0,0.0,0.0,37.53676367580343,0.0,0.0,0.0,48.67443995596986,0.0,0.0,0.0,13.65023831263371,0.0,0.0,0.0,3.6922870396386216,0.0,6.390748431392178,0.2014638682254252,7.228454173017267,0.0,0.0,0.0,0.4013900362640264,0.0,0.0,0.0,2.904054713287544,0.0,45.2280698972232,1.5322394266167858,62.19412031003277,0.0,0.0,0.0,25.32906785851979,0.0,0.0,0.0,14.3572684591196
MD00410,0.0,0.0,0.0,9.371539302359125,122.11002056102717,0.0,0.0,38.61806752995027,228.78749567194694,0.0,0.0,46.60676952124113,0.0,0.0,0.0,13.92522179270132,0.0,0.0,0.0,3.714536907451159,30.963117258873613,8.658058309281573,0.3020106193998862,6.9469540971481125,0.0,0.0,0.0,0.3303693092317317,0.0,0.0,0.0,3.6277375406179178,345.3478903102224,64.61318526689941,2.465343441893024,59.79870590058795,79.9384513211166,0.0,0.0,25.548122985537905,0.0,0.0,0.0,14.717995600226052
MD00357,0.0,0.0,0.0,9.587224420312134,180.43273812733636,0.0,0.0,40.34318305356277,287.44710920507487,0.0,0.0,47.74687341592957,0.0,0.0,0.0,14.2248213959727,0.0,0.0,0.0,3.3163098402808444,41.34826886788764,11.221202403228832,0.4267570788075618,7.330283393325238,0.0,0.0,0.0,0.3373977142397868,0.0,0.0,0.0,3.7083456935019012,479.52259856352134,88.62489184719131,3.757135440549708,62.9468638934128,112.2319795620692,0.0,0.0,26.643784710408873,0.0,0.0,0.0,15.079923695546622
MD00304,0.0,0.0,0.0,9.342068188361464,98.71527264478317,0.0,0.0,38.20376679723396,171.45448355914985,0.0,0.0,42.72074332273699,0.0,0.0,0.0,13.902705387743548,0.0,0.0,0.0,3.242728781062751,25.56231322812915,7.186170502245243,0.2355726651074204,6.550410384299413,0.0,0.0,0.0,0.33051595172639847,0.0,0.0,0.0,2.9836500097193945,264.075170898429,51.833979637248405,1.837674681707344,53.84639157670512,60.707171080671095,0.0,0.0,25.018128104008994,0.0,0.0,0.0,14.663162257808729
MD00253,0.0,0.0,0.0,10.3509172209051,0.0,0.0,0.0,48.18092783508898,0.0,0.0,0.0,53.90352205332728,0.0,0.0,0.0,15.092069527549473,0.0,0.0,0.0,3.51416476372974,0.0,0.0,0.0,8.08000440064238,0.0,0.0,0.0,0.3629008513754096,0.0,0.0,0.0,3.9991993388946985,0.0,0.0,0.0,74.90906599840143,0.0,0.0,0.0,30.5482383319282,0.0,0.0,0.0,16.31475027791599
MD00203,0.0,0.0,0.0,10.93916599372985,0.0,0.0,0.0,60.17225327541779,0.0,0.0,0.0,71.5065248789162,0.0,0.0,0.0,15.999226571342687,0.0,0.0,0.0,4.170934701428505,0.0,0.0,0.0,10.105612094516832,0.0,0.0,0.0,0.3842649534780968,0.0,0.0,0.0,4.237900458832184,0.0,0.0,0.0,114.71753679519125,0.0,0.0,0.0,38.71787598199911,0.0,0.0,0.0,17.14476853982034
BA00628,51.448146624556585,0.0,0.0,11.477429014478556,977.6096032541768,567.0474057714473,30.262799056147486,78.206756863672,876.8801313375503,1375.0337705080685,92.86685399525385,101.49543765079632,35.61564002492558,0.0,0.0,16.65250934416502,17.84826654684006,0.0,0.0,4.33445947866978,130.49810575332384,85.95907126283193,3.8917393945435896,11.913541256063791,0.0,0.0,0.0,0.4815908790052475,27.18345722933806,0.0,0.0,4.451838069726644,1459.1783984077229,3411.662459235903,555.3821998720306,150.54071206464397,597.5978232773126,601.6269735244466,37.6862807571272,55.86966493372097,0.0,0.0,0.0,17.97057184439217
BA00622,49.586370682288944,0.0,0.0,11.006442670171605,866.5395776471443,1105.9867625839622,67.73291233127048,66.44685507531808,864.9639963708763,1924.0639815246461,140.91849055732104,72.51348794284961,34.45120430397114,0.0,0.0,16.075707248722402,17.205134819092773,0.0,0.0,4.199371848463365,120.68528648709609,149.21847645689854,8.647679077650178,9.572939774091912,0.0,0.0,0.0,0.3895161899269084,26.15477462978808,0.0,0.0,4.287775749879252,1004.2938794854845,2264.303886653651,135.933316777576,98.8863303662391,384.34999713130946,599.2735175871104,36.49554755213949,38.21552256307348,0.0,0.0,0.0,17.294800798507552
BA00613,23.125359540615975,0.0,0.0,11.867143402760252,762.1817893562023,932.7995151976411,54.310818197205506,86.7600280347056,721.0647591691219,1535.865415990296,99.15256611882693,85.80551855487747,0.0,0.0,0.0,17.14791873887826,15.171675268530738,0.0,0.0,4.853500045876303,121.92477812200623,200.65475010935313,11.673489541949287,14.050190808577927,0.0,0.0,0.0,0.4950271823867498,22.93097545919037,0.0,0.0,5.248557700797393,1207.1647411125502,3355.53837246248,368.82111489251736,135.08423947382357,300.72599036136495,359.54523746336014,18.136062959286097,46.841688396141784,0.0,0.0,0.0,18.706226037623235
BA00598,0.0,0.0,0.0,12.412102446228703,0.0,0.0,0.0,72.23293016584341,0.0,0.0,0.0,80.33472919476077,0.0,0.0,0.0,17.73448529845849,0.0,0.0,0.0,4.613747725387079,0.0,0.0,0.0,12.446587740879195,0.0,0.0,0.0,0.5127484291104669,0.0,0.0,0.0,5.456656230950987,0.0,0.0,0.0,92.7931478761794,0.0,0.0,0.0,37.39160250369711,0.0,0.0,0.0,20.128737840174722
BA00569,0.0,0.0,0.0,12.681243937235195,0.0,0.0,0.0,70.70376452435004,0.0,0.0,0.0,65.46665161730158,0.0,0.0,0.0,18.08327984798868,0.0,0.0,0.0,4.732455791050936,0.0,0.0,0.0,11.718380188263394,0.0,0.0,0.0,0.5224586208196027,0.0,0.0,0.0,5.568116488794563,0.0,0.0,0.0,81.53848806079968,0.0,0.0,0.0,34.56010640646271,0.0,0.0,0.0,20.926040416732274
BA00535,0.0,0.0,0.0,13.431895030636579,0.0,0.0,0.0,69.66283141084179,0.0,0.0,0.0,51.83875164463307,0.0,0.0,0.0,19.03618186706033,0.0,0.0,0.0,4.982541540259567,0.0,0.0,0.0,9.483894543958598,0.0,0.0,0.0,0.4705147123421197,0.0,0.0,0.0,5.232275455790771,0.0,0.0,0.0,65.86753922540767,0.0,0.0,0.0,31.77884204345325,0.0,0.0,0.0,22.35493986903191
BA00497,0.0,0.0,0.0,13.758186797429625,385.137779279177,596.8155105650928,36.44044812093139,71.98939106341737,346.2600689270053,95.22433223796331,0.0,48.12135995957577,0.0,0.0,0.0,19.38505371041062,17.061867375927083,0.0,0.0,5.0667315940004,49.655883158811896,69.90279756102026,3.780617472089341,9.132556400056025,0.0,0.0,0.0,0.47768992467389615,0.0,0.0,0.0,5.327430586248176,485.8362319582493,423.6761022516826,11.181082987133077,63.446140281975474,122.31389196902244,30.76371162563974,0.0,30.428834749451358,87.68328097093466,0.0,0.0,23.29793341425172
BA00457,23.61349624174392,0.0,0.0,14.871900001337174,955.5434251281087,2963.0134677965707,456.3401548819221,96.08763964021281,489.4816358899712,102.31400963145376,0.0,48.44953019960803,35.46620503918024,0.0,0.0,20.780328048488162,21.033100029080213,0.0,0.0,5.416533670904377,95.73474951476742,201.40795767514186,18.33326012769499,11.549836575308435,0.0,0.0,0.0,0.5195497335962149,0.0,0.0,0.0,5.741868546567351,712.3194859769227,906.319154737893,52.86963377618818,77.77108828716462,157.72822550610752,32.46603621389533,0.0,31.43790641832333,175.72981062345917,0.0,0.0,25.58065631567926
BA00418,22.846075275503104,0.0,0.0,13.89218873285731,522.858596214368,464.05742706902174,24.997230142783742,63.034595767752315,464.6351349801537,93.2071623957978,0.0,41.21689438747969,34.347398615851894,0.0,0.0,19.613523412840024,20.187405533098367,0.0,0.0,5.091525086991661,65.3925122210081,50.57143207333135,2.210561333310849,7.655346976422891,0.0,0.0,0.0,0.4958212181925548,0.0,0.0,0.0,5.353013218540611,606.7600504365682,507.02619046322326,16.930725191706557,54.84113279006501,148.46939779688003,30.26744823517584,0.0,28.19505468995201,169.64017997204544,0.0,0.0,24.2740913169389
BA00378,24.05272716548264,0.0,0.0,15.608446530180561,516.8263020521799,223.48726424858643,7.747035228609593,66.51190754502963,468.5664891153264,85.16299769726095,0.0,46.55311808861916,36.10427531480313,0.0,0.0,21.842286102410405,21.525999813376497,0.0,0.0,6.017022563481058,72.36984469183041,32.572249849070765,1.0152289979843214,8.477795680760307,0.0,0.0,0.0,0.6613593993598021,21.568978456210715,0.0,0.0,6.5111231430167855,587.5565120928477,553.3903234735701,21.41572844641771,70.85521690907858,152.56493770435702,28.234307377536155,0.0,31.25754431801416,195.93066539054496,0.0,0.0,28.696995607141215
BA00342,0.0,0.0,0.0,15.692817376796071,0.0,0.0,0.0,60.32903067720098,0.0,0.0,0.0,45.04780854669761,0.0,0.0,0.0,21.973235168956638,0.0,0.0,0.0,5.635158911697644,0.0,0.0,0.0,7.550787099739172,0.0,0.0,0.0,0.6564713842298102,0.0,0.0,0.0,6.613106813895382,0.0,0.0,0.0,60.001416290375346,0.0,0.0,0.0,30.863456205348154,0.0,0.0,0.0,28.518814780409976
BA00309,0.0,0.0,0.0,17.414619408915204,0.0,0.0,0.0,61.6965877309372,0.0,0.0,0.0,48.69343264321995,0.0,0.0,0.0,24.1394059840574,0.0,0.0,0.0,6.655611259344494,0.0,0.0,0.0,7.898760910613548,0.0,0.0,0.0,0.7311004376770394,0.0,0.0,0.0,7.248101600635168,0.0,0.0,0.0,69.33024358162082,0.0,0.0,0.0,32.87257242684793,0.0,0.0,0.0,32.358497323977815
BA00273,0.0,0.0,0.0,18.21642169483131,0.0,0.0,0.0,62.37091369882587,0.0,0.0,0.0,50.02702568859733,0.0,0.0,0.0,25.1916135537621,0.0,0.0,0.0,6.8741846857883395,0.0,0.0,0.0,8.114265531953075,0.0,0.0,0.0,0.7720767442080834,0.0,0.0,0.0,7.480705760503629,0.0,0.0,0.0,78.82370325606362,0.0,0.0,0.0,33.81531103752963,0.0,0.0,0.0,34.388326740830706
BA00235,0.0,0.0,0.0,19.881190599862986,0.0,0.0,0.0,69.00987643455258,0.0,0.0,0.0,55.1811300193652,0.0,0.0,0.0,27.349776575070116,0.0,0.0,0.0,6.970863905801136,0.0,0.0,0.0,9.006552184841132,0.0,0.0,0.0,0.8428149268308323,0.0,0.0,0.0,8.080834268904612,0.0,0.0,0.0,71.26532739722626,0.0,0.0,0.0,36.880915350867305,0.0,0.0,0.0,38.15837791384406
BA00198,0.0,0.0,0.0,19.86584707637898,0.0,0.0,0.0,70.01787319925965,0.0,0.0,0.0,55.69648322865844,0.0,0.0,0.0,27.448347319862805,0.0,0.0,0.0,6.970702430131143,0.0,0.0,0.0,9.074887615402885,0.0,0.0,0.0,0.7810559340158396,0.0,0.0,0.0,7.482429891868992,0.0,0.0,0.0,60.99715464688919,0.0,0.0,0.0,36.160654130134745,0.0,0.0,0.0,37.04378325243234
BA00164,0.0,0.0,0.0,21.381363652054752,0.0,0.0,0.0,76.16507876361918,0.0,0.0,0.0,61.465126626227416,0.0,0.0,0.0,29.103620757253804,0.0,0.0,0.0,7.428811918451515,0.0,0.0,0.0,10.211518645023522,0.0,0.0,0.0,0.8003632643066558,0.0,0.0,0.0,7.88950957133391,0.0,0.0,0.0,66.45180129273487,0.0,0.0,0.0,40.765387294562494,0.0,0.0,0.0,43.13424058416152
BA00132,0.0,0.0,0.0,20.28238505427904,0.0,0.0,0.0,68.31469484026967,0.0,0.0,0.0,55.01199097039758,0.0,0.0,0.0,27.66806903943745,0.0,0.0,0.0,7.021584515204135,0.0,0.0,0.0,9.102650047920068,0.0,0.0,0.0,0.7500044204273968,0.0,0.0,0.0,7.478984313654939,0.0,0.0,0.0,57.512196399137764,0.0,0.0,0.0,37.79967290603232,0.0,0.0,0.0,40.62414011038154
BA00101,154.6072647802591,73.9587678333159,0.0,22.337064207443742,683.4627237974681,591.1182731967227,20.395414464953937,86.9572315896045,674.5710355224246,1528.0526355707093,124.19388250771036,91.80466092824786,155.65940186649362,74.84276885912342,0.0,30.052954291985078,44.98416953112009,21.78767648430798,0.0,7.710808384280954,76.28931251363912,79.68871069163892,2.642122232735398,11.680517044811731,3.328894484504473,1.860339492595726,0.0,0.8015416077676337,72.31913500700952,22.37259092859103,0.0,8.108331970547423,551.3949246114137,909.9712065908478,31.831923296487695,75.15002860713746,259.208163328761,345.23147542467757,8.214753911262022,45.80092807226721,347.08770531316964,286.43139330493614,0.0,48.02738120759635
BA00072,286.2789018985336,0.0,0.0,25.199649978046793,954.1493052175052,0.0,12.731632102307627,100.81310057801169,803.4745853565295,0.0,26.313291242829155,95.10382805158866,308.6676739513036,0.0,0.0,33.3303010628302,87.51694865007138,0.0,0.0,8.31840031561896,106.82855623670422,0.0,2.2290448953574993,13.769925452210032,7.6486669119109845,0.0,0.0,0.8780990636424533,96.53622768958694,0.0,0.0,8.995532170823902,699.7146403003125,0.0,20.360051215579723,85.43906075443469,443.6244920300244,0.0,9.804028238783445,59.710994363768755,547.185635380848,0.0,0.0,55.093467409271334
BA00045,284.82692510158915,0.0,0.0,24.677274719093194,930.8781466310636,0.0,19.3216380391456,93.84888189548096,849.9207446688483,435.637899495583,53.61758467991032,91.44148461971069,306.5810568108431,0.0,0.0,32.572260595862865,87.34018334457164,0.0,0.0,8.118463381466086,104.0176187822503,0.0,3.204007544735432,12.995133906352368,7.490852859474897,0.0,0.0,0.8424103391598236,95.52624667286315,0.0,0.0,8.76242604080253,697.2412728598332,0.0,33.32758264870483,81.89362124556993,452.2908654338575,0.0,25.26450122358537,58.48489021587439,552.6002805525852,0.0,1.817457241139808,54.5636255088732
SG00895,214.82080017573722,97.07272108996094,0.0,20.500011072147483,842.596898505476,828.9496429851195,23.026028203432958,64.95001586400629,619.1979805737168,611.6881897826811,16.854161502353534,59.264766439780495,231.03886822312532,123.84274109191043,0.0,27.49880334032683,67.28380579599042,34.463416403588624,0.0,6.559314868216063,80.8715744906733,122.88479835262892,3.6374547208991603,8.685646344356371,2.643382401619508,3.7783329820224,0.0,0.6969760003738518,89.51193455018858,30.759136706765,0.0,7.343111057081661,601.3382227998677,877.7734759066811,29.564645285869993,53.75549045399999,418.41301722986174,399.7959712842548,7.841559709520552,39.81306408623544,569.0295883217608,534.3014566871252,6.669996089541712,42.589427053962645
SG00885,142.53394960966392,113.62060941031787,0.0,23.546618292174468,1144.2804285469574,1299.3081031582544,48.147373149793246,115.2267781507865,729.1996990433101,722.5490312663354,20.200634114944382,85.23017215044167,137.11126014773313,147.37603673412983,0.0,32.425964729703395,47.26178844582694,33.030591457532495,0.0,7.628721950112916,101.75694991235325,133.1306354985675,4.3803982827098595,13.528254248493237,4.269953390746879,4.118180536210825,0.0,0.821052917806474,78.90654287408319,35.1187606977373,0.0,8.656375200194386,899.763890301931,1408.4313419136631,70.06843516010892,92.68874275011254,458.7352421076202,447.1119620447312,10.880883250756812,54.69403631073641,975.8953866130715,2044.0244558548666,147.41802186508667,94.38280597227872
SG00870,93.79922681836638,112.50070670931726,0.0,22.55640052630166,1175.8285793494597,1884.579142036005,95.01479229606375,121.80263182803326,704.9189001300066,793.8085441592485,24.728284657623313,76.95648503414843,130.20878906475528,146.20705146971778,0.0,31.703774312729887,52.373346431703354,31.98338658790175,0.0,7.2328374346722,103.35125195243923,179.4694102954077,8.120931844807773,13.56765082008768,4.031525899914003,3.9450498019116513,0.0,0.8078642296402754,54.19429830049988,34.35404895519825,0.0,8.399683069979313,1008.9132890591469,2142.8897272427716,145.2384092582002,119.01166191253246,422.06771271033205,560.4670484047397,19.586001505378697,55.58448921299929,981.3869541896015,1829.5391100978372,93.08495515076036,114.2777793918912
SG00846,142.4751839783209,115.12336352324876,0.0,23.15087791581319,2372.2015341544134,5031.257714859626,1871.360537439432,169.39572769383722,780.9835506129294,894.9732152392016,33.63799986750139,83.29447653811043,155.3629607055919,155.37493821646683,0.0,32.74492632830436,54.60675796471653,30.206961776534936,0.0,7.158610636652984,126.80649920529642,241.3664552107904,12.855685291990502,15.315805304121552,4.440872878481989,3.8700671322843223,0.0,0.8083399199107483,81.29641012821838,34.63191817123161,0.0,8.610979387681612,1218.2909100950153,1973.4557829259795,112.2595755534455,113.28442162207527,581.3348446501188,970.3561706157615,51.10277477268986,67.14229391557635,1288.9606808837107,1839.4465410243954,84.79982488227645,129.98894060876924
SG00822,162.14297139800965,115.46091336035401,0.0,23.28946659986179,2041.7354708217563,2591.6492247672627,139.527097324497,165.59135293742992,942.6017817365287,1060.2949508576182,37.82361536472768,93.23132708709343,169.21071010279914,159.54033154459475,0.0,33.536789974482595,55.683256184074075,29.181219148937195,0.0,7.461075338115319,143.55467544799032,267.29249126262096,13.326319938932947,16.99598979822283,4.1134547636050005,3.827758324439676,0.0,0.8152058280254479,81.27452501526011,41.05522611184043,0.0,8.711841433691097,1394.84889798238,2349.6310881167374,133.26665957264217,130.87219200114362,650.4800193214521,878.8230253361639,37.749342528251766,73.21760889910955,2007.4277810273766,2878.422513121674,154.63185882206528,179.7829780155302
SG00799,180.8463267890285,122.31566167111389,0.0,25.268579113837877,1750.5369871907417,3086.7178315469337,205.25325496646784,186.91973965803115,978.5298302369533,1242.6443739094368,52.48865965659317,104.37611462095519,197.05038077980987,172.2564406997434,0.0,36.07352729360455,44.17624286061249,30.670883923248333,0.0,7.656149097904577,139.0710202179678,198.35490262701782,8.131782077243448,17.330477049596045,6.372494674538697,3.9910448522429416,0.0,0.8516680156247616,81.60303739742504,43.608739633089826,0.0,9.34124162524256,1271.5107205234476,1902.4239785637708,101.33886264026032,133.31253386358054,858.0827557023005,2703.908573262416,534.3332559016294,96.20409962832336,2105.012078579296,6655.210502238417,530.6661313402632,271.2888674445163
SG00776,142.2873040842551,115.40716697098615,0.0,24.126336996458555,1369.3753794173742,2708.571930386602,161.79603354070665,147.5416654001229,851.1319280335177,1227.1016152613083,51.50846609177062,93.15004990043633,145.59693465491313,176.39219723760425,0.0,34.60263800243046,35.94429552319377,30.785587440474814,0.0,7.287296204102361,105.33146922305194,166.88440856901792,6.481379181520893,14.511217124136412,5.6315139864891925,4.006430776890905,0.0,0.8068374243374645,73.15078246142917,43.53664651247527,0.0,8.919391554112595,942.8604543494718,1482.6764228142672,71.12517656409237,104.85931909620818,446.55250275151394,866.6298335455327,40.516611051749074,69.60697482225787,1745.216639505728,6154.425586657196,531.6171510830749,196.3791951638343
SG00754,68.93608199919427,105.9842271341608,0.0,23.302866275241875,1137.4933829641093,2017.4839954628005,90.5030961586171,162.62406203233837,767.6184531887689,1110.5586208899144,45.54282246953716,98.73015877973276,87.06906252637765,172.6382410987007,0.0,35.1714116907723,0.0,26.66174515237443,0.0,7.134930967518226,79.1891243846225,150.92274337747986,5.658961960509902,14.823855281674737,0.0,3.9847501074993996,0.0,0.7974044357172202,48.62798524547075,37.103071797138156,0.0,8.80014032815459,733.4149413670494,1249.3596965986283,54.76845286777014,108.17923175040336,321.80930294773714,621.8131998665106,19.482961666551297,66.92220896196196,980.6106555422755,1885.0287345277068,86.84423418324604,138.46561552277768
SG00732,76.60722766516591,101.52149356302604,0.0,19.428558755152476,1200.2457652165504,2330.1728456243704,106.86182868253643,112.05546154356897,687.0768094094888,1089.92482787205,40.90056665372177,73.16410427599774,129.36171556352429,177.4285946161964,0.0,32.215899052061815,0.0,27.138036359933015,0.0,6.378070955615579,79.64923056953785,155.87403332317703,5.3222972332984595,11.736849052297886,2.9859741468931285,3.212180515563732,0.0,0.6894698992376038,54.44290767106253,36.493831302164715,0.0,7.676765768210897,773.1036874611448,1396.2569004662764,58.68544058470288,78.65846715777019,397.8807207842934,1141.816227104558,69.49674225428438,48.46421128295133,750.0528656909264,1382.1354477493583,59.85826916595723,79.8132054114973
SG00710,125.43635500927357,98.5370188292778,0.0,22.192365388542946,1391.1745746470338,2804.504082245411,144.76392208539343,153.44175064942203,779.874053168885,1117.7353283478533,43.80703102498391,90.7137010246943,202.23372721606373,179.06605506904728,0.0,35.19192271635814,15.171675268530738,27.150905158586504,0.0,6.586854803487146,99.30710434787609,194.4680036191519,7.951497872084785,14.097375339108787,3.1574979605252667,3.2461460146959853,0.0,0.7701850733417793,57.9005377861054,36.20757798945645,0.0,8.553475651819385,1043.7974951005046,2933.094874522823,225.5337416027078,104.12437267386694,402.9631644041922,718.2032414664063,27.193532747491094,58.26299253103373,781.6277651692445,1067.3380912215289,41.85933428399589,96.82163263038125
SG00691,150.57770441971473,93.05607289146022,0.0,21.268412815888095,1814.057242308892,4016.3231088253747,324.8553883743616,158.38400629044213,906.4718958234708,1092.2959472605278,43.074552079461625,87.17071555175907,234.7486737062536,179.0997376338481,0.910162752000836,35.50581641905562,15.48144178018762,25.895399157554554,0.0,6.6811938159952415,388.8248125978075,491.29998068258044,474.6998696560417,17.22623633332242,3.233792071900752,3.082569581082109,0.0,0.7456105363205422,59.908700565322945,34.71958356631863,0.0,8.385813132027213,1123.1051986681757,1972.399574854339,103.27399996981458,111.30427619109065,502.4616696753457,560.5166777829885,14.6625530203975,56.85672261035186,828.5157103929706,807.174027781056,28.284451428549254,85.27960087700521
SG00668,264.8509644863209,80.04098232124458,0.0,21.449980208777912,1290.000006391866,1402.42261933974,88.92728032725451,148.43206592020397,1286.30996397678,2919.9618133244935,475.1998041987325,99.42660326227566,400.6515285469397,185.15079056486886,1.7490083423070468,37.26779474822049,21.817676494510728,23.130600906823013,0.0,6.7741069652406924,115.89970708442137,117.03739132104747,5.98199937817535,14.465181567226747,4.575767705361538,2.7428174551546656,0.0,0.7661081420923097,109.72700231574869,31.054573116701437,0.0,8.566019119026556,1008.8760082136214,1328.3941713234462,85.85897644810781,110.84655933595016,492.20827169469356,354.09948465684147,10.250277499418337,58.129686279432974,841.1498577973406,556.5907371491616,16.453552539485802,83.97112070573074
SG00640,49.78221258782182,72.6828088761051,0.0,19.72949999535717,684.2566374516263,1013.0552857771322,37.67977265764048,124.59981000126574,506.58023271590775,706.4215493610683,23.55422664823469,84.54809646933496,108.533665705194,206.9290999700729,2.6207698017720613,37.29292313482717,0.0,22.601831264608876,0.0,6.406694205274532,60.52679529754807,85.94425806102078,2.168064324374015,12.094560441675034,2.818003325941934,2.6479899413138233,0.0,0.7223001618951329,50.97989942960945,30.684517489539452,0.0,8.195524451843855,498.6952654768885,869.4036676423935,36.156514483225635,93.99023583860011,150.7480509840399,310.3866319252714,4.8764586778454015,52.36743959447422,553.1062215854047,576.4951414015594,10.005224155036302,78.78209039451156
SG00610,95.2326981096108,73.11398791045059,0.0,19.661723319725798,786.6621061564654,878.3580001615202,30.580067698589826,122.95921952548765,547.1881954788112,573.5918937718077,18.29608041795915,85.74147548194668,149.87824627769865,245.59863612963204,4.556775812481178,38.90266666942766,0.0,22.49790223368768,0.0,6.3040610854932995,75.17856320701702,83.34868114838369,2.146782440427766,12.42009158574551,2.9245186816462496,2.7138448309071697,0.0,0.7197176915721986,53.09734626749902,31.412500117498837,0.0,8.19158812061182,588.3968923739169,860.6656886864865,37.724533847309246,97.01572529563623,262.7387171570879,288.0085369036808,2.865257480412933,50.81862176964307,765.0255185378124,563.1672355489285,8.884659474113654,86.67765112236971
